LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,CD,SLDL,SLDU,SCHOOLYEAR,LOCALE,PCT_CITY11,PCT_CITY12,PCT_CITY13,PCT_SUB21,PCT_SUB22,PCT_SUB23,PCT_TOWN31,PCT_TOWN32,PCT_TOWN33,PCT_RURAL41,PCT_RURAL42,PCT_RURAL43
400866,Archway Classical Academy Glendale (91878),4,701 North 44th Street,PHOENIX,AZ,85008,4,4013,Maricopa County,33.456048,-111.986737,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04008,04008,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400867,Ball Charter Schools (Val Vista) (90885),4,4120 S VAL VISTA DR,GILBERT,AZ,85297,4,4013,Maricopa County,33.275263,-111.756274,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",405,04014,04014,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400868,Open Doors Community School Inc. (91238),4,13644 N. Sandario Rd.,Marana,AZ,85653,4,4019,Pima County,32.454384000000005,-111.21658000000001,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",406,04017,04017,2024-2025,31,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
400870,Ash Creek Elementary District (4187),4,6460 E HIGHWAY 181,PEARCE,AZ,85625,4,4003,Cochise County,31.876884,-109.636953,43420,"Sierra Vista-Douglas, AZ",1,N,N,406,04019,04019,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
400871,Legacy Traditional School - Laveen Village (91763),4,7900 S 43RD AVE,LAVEEN,AZ,85339,4,4013,Maricopa County,33.374500000000005,-112.15270000000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04011,04011,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400872,Institute for Transformative Education Inc. (90876),4,1300 S BELVEDERE AVE,TUCSON,AZ,85711,4,4019,Pima County,32.204679,-110.89713400000001,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",407,04021,04021,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400873,Archway Classical Academy North Phoenix (91758),4,701 N 44th Street,PHOENIX,AZ,85008,4,4013,Maricopa County,33.456048,-111.986737,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04008,04008,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400875,Maryvale Preparatory Academy (90861),4,701 N 44TH ST,PHOENIX,AZ,85008,4,4013,Maricopa County,33.456048,-111.986737,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04008,04008,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400876,George Gervin Youth Center Inc. (90884),4,40 W Baseline Rd,Tempe,AZ,85283,4,4013,Maricopa County,33.392871,-112.020696,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04011,04011,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400877,Empower College Prep (91277),4,2411 W COLTER ST,PHOENIX,AZ,85015,4,4013,Maricopa County,33.512945,-112.111101,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04026,04026,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400878,BASIS Charter Schools Inc. (91309),4,5740 E RIVER RD,TUCSON,AZ,85750,4,4019,Pima County,32.272800000000004,-110.87100000000001,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",406,04018,04018,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400879,Scottsdale Country Day School (91110),4,10460 N 56TH ST,SCOTTSDALE,AZ,85253,4,4013,Maricopa County,33.5817,-111.9612,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04004,04004,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400880,Southwest Leadership Academy (92043),4,4301 W FILLMORE ST,PHOENIX,AZ,85043,4,4013,Maricopa County,33.4537,-112.1525,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04026,04026,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400881,BASIS Charter Schools Inc. (92349),4,7975 N HAYDEN RD STE B100,SCOTTSDALE,AZ,85258,4,4013,Maricopa County,33.553063,-111.89736900000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04004,04004,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400882,Kaizen Education Foundation dba Advance U (91329),4,6150 N 16TH ST STE A,PHOENIX,AZ,85016,4,4013,Maricopa County,33.527109,-112.04795200000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04005,04005,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400884,ASU Preparatory Academy (92327),4,6950 E WILLIAMS FIELD RD,MESA,AZ,85212,4,4013,Maricopa County,33.308667,-111.682045,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",405,04015,04015,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400885,Incito Schools (91326),4,877 N SARIVAL AVE,GOODYEAR,AZ,85338,4,4013,Maricopa County,33.455261,-112.408765,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",409,04023,04023,2024-2025,21,0.56,0.0,0.0,99.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400886,Archway Classical Academy Cicero (92314),4,701 N 44TH ST,PHOENIX,AZ,85008,4,4013,Maricopa County,33.456048,-111.986737,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04008,04008,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400887,Vista College Preparatory Inc. (91948),4,812 S 6TH AVE,PHOENIX,AZ,85003,4,4013,Maricopa County,33.43949,-112.08182900000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04011,04011,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400888,Archway Classical Academy Arete (92312),4,701 N 44TH ST,PHOENIX,AZ,85008,4,4013,Maricopa County,33.456048,-111.986737,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04008,04008,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400890,ASU Preparatory Academy (92325),4,735 E FILLMORE ST,PHOENIX,AZ,85006,4,4013,Maricopa County,33.454094,-112.06396400000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04005,04005,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400891,Academy of Mathematics and Science South Inc. (90878),4,1557 W PRINCE RD,TUCSON,AZ,85705,4,4019,Pima County,32.27182,-110.999684,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",407,04020,04020,2024-2025,11,65.7,0.0,0.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400892,Legacy Traditional School - Casa Grande (92199),4,1274 E. Oneil Drive,Casa Grande,AZ,85122,4,4021,Pinal County,32.901236000000004,-111.732415,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",402,04016,04016,2024-2025,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400893,Hirsch Academy A Challenge Foundation (91275),4,6535 E OSBORN RD STE 401,SCOTTSDALE,AZ,85251,4,4013,Maricopa County,33.486988000000004,-111.94024,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04008,04008,2024-2025,12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400894,Kaizen Education Foundation dba Discover U Element (91328),4,6150 N 16TH ST STE A,PHOENIX,AZ,85016,4,4013,Maricopa County,33.527109,-112.04795200000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04005,04005,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400895,Espiritu Community Development Corp. (92250),4,4848 S 2ND ST,PHOENIX,AZ,85040,4,4013,Maricopa County,33.401921,-112.07142400000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04011,04011,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400897,BASIS Charter Schools Inc. (91339),4,11440 N 136TH ST,SCOTTSDALE,AZ,85259,4,4013,Maricopa County,33.590361,-111.78801200000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04003,04003,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400898,BASIS Charter Schools Inc. (91949),4,7975 N HAYDEN RD STE B100,SCOTTSDALE,AZ,85258,4,4013,Maricopa County,33.553063,-111.89736900000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04004,04004,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400899,Legacy Traditional School - Gilbert (92047),4,3201 S GILBERT RD BLDG A,CHANDLER,AZ,85286,4,4013,Maricopa County,33.261007,-111.788341,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",405,04013,04013,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400900,Cicero Preparatory Academy (92316),4,701 N 44th Street,PHOENIX,AZ,85008,4,4013,Maricopa County,33.456048,-111.986737,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04008,04008,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400902,The Farm at Mission Montessori Academy (91340),4,11050 N. 96th St.,PHOENIX,AZ,85260,4,4013,Maricopa County,33.587521,-111.874885,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04004,04004,2024-2025,12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400903,BASIS Charter Schools Inc. (92320),4,1901 PRESCOTT LAKES PKWY,PRESCOTT,AZ,86301,4,4025,Yavapai County,34.590136,-112.431273,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
400904,Edkey Inc. - Sequoia Pathway Academy (92226),4,1460 S HORNE,MESA,AZ,85204,4,4013,Maricopa County,33.387587,-111.814937,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04009,04009,2024-2025,23,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
400905,BASIS Charter Schools Inc. (92318),4,7975 N HAYDEN RD STE B100,SCOTTSDALE,AZ,85258,4,4013,Maricopa County,33.553063,-111.89736900000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04004,04004,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400907,StrengthBuilding Partners (91992),4,4560 S. Coach Dr,Tucson,AZ,85714,4,4019,Pima County,32.191776000000004,-110.970369,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",407,04020,04020,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400909,Madison Highland Prep (91935),4,1431 E CAMPBELL AVE STE 100,PHOENIX,AZ,85014,4,4013,Maricopa County,33.501290000000004,-112.05002200000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04005,04005,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400910,Ash Fork Joint Unified District (4471),4,46999 N . 5th Street,Ash Fork,AZ,86320,4,4025,Yavapai County,35.221057,-112.486224,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
400911,Heritage Academy Gateway Inc. (92519),4,19630 East Germann Road,Queen Creek,AZ,85242,4,4013,Maricopa County,33.277389,-111.658482,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",405,04015,04015,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400912,EAGLE College Prep Mesa LLC. (91939),4,1619 E MAIN ST,MESA,AZ,85203,4,4013,Maricopa County,33.41402,-111.79616100000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04009,04009,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400913,Arizona Autism Charter Schools Inc. (91958),4,4125 N 14TH ST,PHOENIX,AZ,85014,4,4013,Maricopa County,33.49609,-112.051421,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04005,04005,2024-2025,11,79.46,0.0,0.0,20.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400914,Franklin Phonetic Primary School Inc. (92596),4,9317 N 2ND ST,PHOENIX,AZ,85020,4,4013,Maricopa County,33.571103,-112.07127600000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04005,04005,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400915,CASA Academy (91934),4,8047 N 35TH AVE,PHOENIX,AZ,85051,4,4013,Maricopa County,33.555053,-112.132395,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",408,04026,04026,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400916,EAGLE College Prep Maryvale LLC (91938),4,3950 N 53RD AVE,PHOENIX,AZ,85031,4,4013,Maricopa County,33.493295,-112.174051,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04024,04024,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400918,Arizona Language Preparatory (92566),4,6140 E. Thunderbird Rd,Scottsdale,AZ,85254,4,4013,Maricopa County,33.612251,-111.948317,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04004,04004,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400919,Lincoln Preparatory Academy (92657),4,701 N 44TH ST,PHOENIX,AZ,85008,4,4013,Maricopa County,33.456048,-111.986737,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04008,04008,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400920,Southwest Technical Education District of Yuma (ST (92705),4,210 S 1ST AVE,YUMA,AZ,85364,4,4027,Yuma County,32.704379,-114.61122300000001,49740,"Yuma, AZ",1,N,N,407,04023,04023,2024-2025,12,0.0,70.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53,5.88,0.0
400921,Horizon Community Learning Center Inc. (92620),4,16233 S 48TH ST,PHOENIX,AZ,85048,4,4013,Maricopa County,33.2986,-111.97890000000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04012,04012,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400922,Desert Star Academy (92302),4,5599 Highway 95,Fort Mohave,AZ,86426,4,4015,Mohave County,34.99,-114.597052,29420,"Lake Havasu City-Kingman, AZ",1,N,N,409,04030,04030,2024-2025,23,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
400924,Western School of Science and Technology Inc. (91937),4,6515 W INDIAN SCHOOL RD,PHOENIX,AZ,85033,4,4013,Maricopa County,33.493699,-112.200226,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04024,04024,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400925,Archway Classical Academy Lincoln (92656),4,701 N 44TH ST,PHOENIX,AZ,85008,4,4013,Maricopa County,33.456048,-111.986737,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04008,04008,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400926,Heritage Academy Laveen Inc. (92520),4,4275 W BASELINE RD,LAVEEN,AZ,85339,4,4013,Maricopa County,33.377213000000005,-112.149809,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04011,04011,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400927,Legacy Traditional School - Queen Creek (92610),4,41800 N BARNES PKWY,San Tan Valley,AZ,85140,4,4021,Pinal County,33.258001,-111.57393400000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",405,04015,04015,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400929,Noah Webster Schools-Pima (92374),4,7301 E BASELINE RD,MESA,AZ,85209,4,4013,Maricopa County,33.515842,-111.890692,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04008,04008,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400930,Roosevelt Preparatory Academy (92704),4,701 N 44TH ST,PHOENIX,AZ,85008,4,4013,Maricopa County,33.456048,-111.986737,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04008,04008,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400933,Legacy Traditional School - Surprise (92879),4,14506 W SWEETWATER AVE,SURPRISE,AZ,85379,4,4013,Maricopa County,33.603030000000004,-112.37221600000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",409,04029,04029,2024-2025,21,14.75,0.0,0.0,85.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400934,Self Development Academy-Phoenix (92381),4,1515 E INDIAN SCHOOL RD,PHOENIX,AZ,85014,4,4013,Maricopa County,33.494346,-112.050099,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04005,04005,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400936,BASIS Charter Schools Inc. (92865),4,204 W. Chandler Heights Rd,Chandler,AZ,85248,4,4013,Maricopa County,33.234601,-111.842757,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",405,04013,04013,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400937,BASIS Charter Schools Inc. (92863),4,11440 N 136TH ST,SCOTTSDALE,AZ,85259,4,4013,Maricopa County,33.590361,-111.78801200000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04003,04003,2024-2025,12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400939,Espiritu Schools (92902),4,4848 S 2ND ST,PHOENIX,AZ,85040,4,4013,Maricopa County,33.401921,-112.07142400000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04011,04011,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400940,Academy of Mathematics and Science Inc. (92768),4,6633 W CAMELBACK RD,PHOENIX,AZ,85033,4,4013,Maricopa County,33.508520000000004,-112.202391,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04024,04024,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400941,BASIS Charter Schools Inc. (92734),4,7975 N HAYDEN RD STE B100,SCOTTSDALE,AZ,85258,4,4013,Maricopa County,33.553063,-111.89736900000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04004,04004,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400942,Ethos Academy - A Challenge Foundation Academy (92379),4,8840 N 43RD AVE,GLENDALE,AZ,85302,4,4013,Maricopa County,33.56543,-112.153182,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",408,04024,04024,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400943,BASIS Charter Schools Inc. (92736),4,7975 N HAYDEN RD STE B100,SCOTTSDALE,AZ,85258,4,4013,Maricopa County,33.553063,-111.89736900000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04004,04004,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400944,Leman Academy of Excellence Inc. (92730),4,7720 N Silverlight Rd.,Tucson,AZ,85743,4,4019,Pima County,32.347355,-111.09658700000001,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",406,04017,04017,2024-2025,11,41.1,0.0,8.58,26.99,0.0,0.0,0.0,0.0,0.0,23.33,0.0,0.0
400945,Pensar Academy (92972),4,6135 N BLACK CANYON HWY,PHOENIX,AZ,85015,4,4013,Maricopa County,33.526848,-112.111598,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04026,04026,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400946,ASU Preparatory Academy (346763),4,1130 E University Dr. Ste 230,Tempe,AZ,85287,4,4013,Maricopa County,33.423291,-111.921142,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04008,04008,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400947,ASU Preparatory Academy - Casa Grande (92987),4,2612 W GILA BEND HWY,CASA GRANDE,AZ,85193,4,4021,Pinal County,32.88062,-111.844701,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",406,04016,04016,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
400948,Legacy Traditional School - Glendale (850100),4,13091 N. 67th Ave,Glendale,AZ,85306,4,4013,Maricopa County,33.61217,-112.20180400000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",408,04027,04027,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400949,Painted Desert Montessori LLC (123733),4,2400 S 247TH AVE,BUCKEYE,AZ,85326,4,4013,Maricopa County,33.424889,-112.58316400000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",409,04025,04025,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
400950,Pathways In Education-Arizona Inc. (92983),4,2226 N.7th Street,Phoenix,AZ,85006,4,4013,Maricopa County,33.472252000000005,-112.06550800000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04005,04005,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400951,Legacy Traditional School - Peoria (850099),4,7877 W HILLCREST BLVD,PEORIA,AZ,85383,4,4013,Maricopa County,33.685411,-112.227462,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",408,04028,04028,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400952,Kaizen Education Foundation dba Colegio Petite Pho (92989),4,6150 N 16TH ST STE A,PHOENIX,AZ,85016,4,4013,Maricopa County,33.527109,-112.04795200000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04005,04005,2024-2025,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
400953,The Grande Innovation Academy (92978),4,950 N PEART RD,CASA GRANDE,AZ,85122,4,4021,Pinal County,32.882886,-111.720753,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",406,04016,04016,2024-2025,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400954,Legacy Traditional School - North Chandler (850101),4,1900 N MCQUEEN RD,CHANDLER,AZ,85225,4,4013,Maricopa County,33.333713,-111.82522700000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04012,04012,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400955,Estrella Educational Foundation (92988),4,3900 S 55TH AVE,PHOENIX,AZ,85043,4,4013,Maricopa County,33.412005,-112.17886800000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04022,04022,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400956,ASU Preparatory Academy (92716),4,1130 E University Dr. Ste 230,Tempe,AZ,85281,4,4013,Maricopa County,33.423291,-111.921142,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04008,04008,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
